GameDate,GameStartET,DateId,VisitorTeamName,VisitorPoints,HomeTeamName,HomePoints,Overtime,Attendance,ArenaName
2020-02-02,3:00p,438,Chicago Bulls,102,Toronto Raptors,129,,19800,Scotiabank Arena
2020-02-03,7:00p,439,Orlando Magic,112,Charlotte Hornets,100,,12337,Spectrum Center
2020-02-03,7:00p,439,New York Knicks,139,Cleveland Cavaliers,134,OT,16303,Rocket Mortgage FieldHouse
2020-02-03,7:00p,439,Dallas Mavericks,112,Indiana Pacers,103,,15086,Bankers Life Fieldhouse
2020-02-03,7:00p,439,Golden State Warriors,125,Washington Wizards,117,,17120,Capital One Arena
2020-02-03,7:30p,439,Boston Celtics,123,Atlanta Hawks,115,,16231,State Farm Arena
2020-02-03,7:30p,439,Phoenix Suns,97,Brooklyn Nets,119,,14891,Barclays Center
2020-02-03,7:30p,439,Philadelphia 76ers,106,Miami Heat,137,,19725,American Airlines Arena
2020-02-03,8:00p,439,Detroit Pistons,82,Memphis Grizzlies,96,,14597,FedExForum
2020-02-03,10:00p,439,Minnesota Timberwolves,109,Sacramento Kings,113,,15819,Golden 1 Center
2020-02-03,10:30p,439,San Antonio Spurs,105,Los Angeles Clippers,108,,19068,Staples Center
2020-02-04,7:30p,440,Milwaukee Bucks,120,New Orleans Pelicans,108,,15424,Smoothie King Center
2020-02-04,8:00p,440,Charlotte Hornets,110,Houston Rockets,125,,18055,Toyota Center
2020-02-04,9:00p,440,Portland Trail Blazers,99,Denver Nuggets,127,,19520,Pepsi Center
2020-02-04,10:00p,440,San Antonio Spurs,102,Los Angeles Lakers,129,,18997,Staples Center
2020-02-05,7:00p,441,Phoenix Suns,108,Detroit Pistons,116,,13707,Little Caesars Arena
2020-02-05,7:30p,441,Orlando Magic,100,Boston Celtics,116,,19156,TD Garden
2020-02-05,7:30p,441,Golden State Warriors,88,Brooklyn Nets,129,,14352,Barclays Center
2020-02-05,7:30p,441,Indiana Pacers,118,Toronto Raptors,119,,19800,Scotiabank Arena
2020-02-05,8:00p,441,Atlanta Hawks,127,Minnesota Timberwolves,120,,10779,Target Center
2020-02-05,8:00p,441,Cleveland Cavaliers,103,Oklahoma City Thunder,109,,18203,Chesapeake Energy Arena
2020-02-05,8:30p,441,Memphis Grizzlies,121,Dallas Mavericks,107,,20069,American Airlines Center
2020-02-05,9:00p,441,Denver Nuggets,98,Utah Jazz,95,,18306,Vivint Smart Home Arena
2020-02-05,10:00p,441,Miami Heat,111,Los Angeles Clippers,128,,19068,Staples Center
2020-02-06,7:30p,442,Orlando Magic,103,New York Knicks,105,,18895,Madison Square Garden
2020-02-06,8:00p,442,New Orleans Pelicans,125,Chicago Bulls,119,,18247,United Center
2020-02-06,8:00p,442,Philadelphia 76ers,101,Milwaukee Bucks,112,,17928,Fiserv Forum
2020-02-06,10:00p,442,San Antonio Spurs,117,Portland Trail Blazers,125,,19653,Moda Center
2020-02-06,10:30p,442,Houston Rockets,121,Los Angeles Lakers,111,,18997,Staples Center
2020-02-07,7:00p,443,Memphis Grizzlies,107,Philadelphia 76ers,119,,20779,Wells Fargo Center
2020-02-07,7:00p,443,Dallas Mavericks,118,Washington Wizards,119,,20476,Capital One Arena
2020-02-07,7:30p,443,Atlanta Hawks,107,Boston Celtics,112,,19156,TD Garden
2020-02-07,8:00p,443,Toronto Raptors,115,Indiana Pacers,106,,17028,Bankers Life Fieldhouse
2020-02-07,8:00p,443,Detroit Pistons,101,Oklahoma City Thunder,108,,18203,Chesapeake Energy Arena
2020-02-07,9:00p,443,Houston Rockets,91,Phoenix Suns,127,,17043,Talking Stick Resort Arena
2020-02-07,10:00p,443,Miami Heat,97,Sacramento Kings,105,,16760,Golden 1 Center
2020-02-07,10:30p,443,Portland Trail Blazers,114,Utah Jazz,117,,18306,Vivint Smart Home Arena
2020-02-08,5:00p,444,Milwaukee Bucks,111,Orlando Magic,95,,16632,Amway Center
2020-02-08,7:00p,444,Dallas Mavericks,116,Charlotte Hornets,100,,19370,Spectrum Center
2020-02-08,7:00p,444,New York Knicks,95,Detroit Pistons,92,,15980,Little Caesars Arena
2020-02-08,7:30p,444,New Orleans Pelicans,124,Indiana Pacers,117,,17923,Bankers Life Fieldhouse
2020-02-08,7:30p,444,Brooklyn Nets,118,Toronto Raptors,119,,19800,Scotiabank Arena
2020-02-08,8:00p,444,Los Angeles Clippers,115,Minnesota Timberwolves,142,,18978,Target Center
2020-02-08,8:30p,444,Los Angeles Lakers,125,Golden State Warriors,120,,18064,Chase Center
2020-02-08,9:00p,444,Denver Nuggets,117,Phoenix Suns,108,,16843,Talking Stick Resort Arena
2020-02-08,10:00p,444,San Antonio Spurs,102,Sacramento Kings,122,,16756,Golden 1 Center
2020-02-09,3:30p,445,Boston Celtics,112,Oklahoma City Thunder,111,,18203,Chesapeake Energy Arena
2020-02-09,6:00p,445,New York Knicks,135,Atlanta Hawks,140,2OT,16309,State Farm Arena
2020-02-09,6:00p,445,Chicago Bulls,111,Philadelphia 76ers,118,,21018,Wells Fargo Center
2020-02-09,6:00p,445,Memphis Grizzlies,106,Washington Wizards,99,,17251,Capital One Arena
2020-02-09,7:00p,445,Utah Jazz,114,Houston Rockets,113,,18055,Toyota Center
2020-02-09,7:30p,445,Los Angeles Clippers,133,Cleveland Cavaliers,92,,17240,Rocket Mortgage FieldHouse
2020-02-09,9:00p,445,Miami Heat,109,Portland Trail Blazers,115,,19726,Moda Center
2020-02-10,7:00p,446,Charlotte Hornets,87,Detroit Pistons,76,,13941,Little Caesars Arena
2020-02-10,7:00p,446,Brooklyn Nets,106,Indiana Pacers,105,,16761,Bankers Life Fieldhouse
2020-02-10,7:00p,446,Atlanta Hawks,126,Orlando Magic,135,,17076,Amway Center
2020-02-10,7:30p,446,Minnesota Timberwolves,126,Toronto Raptors,137,,19800,Scotiabank Arena
2020-02-10,8:00p,446,Sacramento Kings,111,Milwaukee Bucks,123,,17463,Fiserv Forum
2020-02-10,8:30p,446,Utah Jazz,123,Dallas Mavericks,119,,19793,American Airlines Center
2020-02-10,9:00p,446,San Antonio Spurs,120,Denver Nuggets,127,,19520,Pepsi Center
2020-02-10,10:30p,446,Miami Heat,113,Golden State Warriors,101,,18064,Chase Center
2020-02-10,10:30p,446,Phoenix Suns,100,Los Angeles Lakers,125,,18997,Staples Center
2020-02-11,7:00p,447,Los Angeles Clippers,103,Philadelphia 76ers,110,,20730,Wells Fargo Center
2020-02-11,7:00p,447,Chicago Bulls,114,Washington Wizards,126,,15135,Capital One Arena
2020-02-11,8:00p,447,Portland Trail Blazers,117,New Orleans Pelicans,138,,15739,Smoothie King Center
2020-02-11,8:00p,447,San Antonio Spurs,114,Oklahoma City Thunder,106,,18203,Chesapeake Energy Arena
2020-02-11,9:30p,447,Boston Celtics,105,Houston Rockets,116,,18055,Toyota Center
2020-02-12,7:00p,448,Atlanta Hawks,105,Cleveland Cavaliers,127,,16200,Rocket Mortgage FieldHouse
2020-02-12,7:00p,448,Detroit Pistons,112,Orlando Magic,116,OT,16607,Amway Center
2020-02-12,7:30p,448,Toronto Raptors,91,Brooklyn Nets,101,,15823,Barclays Center
2020-02-12,7:30p,448,Milwaukee Bucks,111,Indiana Pacers,118,,17018,Bankers Life Fieldhouse
2020-02-12,7:30p,448,Washington Wizards,114,New York Knicks,96,,18835,Madison Square Garden
2020-02-12,8:00p,448,Portland Trail Blazers,104,Memphis Grizzlies,111,,16889,FedExForum
2020-02-12,8:00p,448,Charlotte Hornets,115,Minnesota Timberwolves,108,,18978,Target Center
2020-02-12,8:30p,448,Sacramento Kings,111,Dallas Mavericks,130,,19842,American Airlines Center
2020-02-12,9:00p,448,Golden State Warriors,106,Phoenix Suns,112,,15216,Talking Stick Resort Arena
2020-02-12,9:00p,448,Miami Heat,101,Utah Jazz,116,,18306,Vivint Smart Home Arena
2020-02-12,10:00p,448,Los Angeles Lakers,120,Denver Nuggets,116,OT,19860,Pepsi Center
2020-02-13,8:00p,449,Los Angeles Clippers,133,Boston Celtics,141,2OT,19156,TD Garden
2020-02-13,8:00p,449,Oklahoma City Thunder,123,New Orleans Pelicans,118,,17865,Smoothie King Center
2020-02-20,7:00p,450,Milwaukee Bucks,126,Detroit Pistons,106,,16097,Little Caesars Arena
2020-02-20,7:30p,450,Miami Heat,124,Atlanta Hawks,129,,17356,State Farm Arena
2020-02-20,8:00p,450,Charlotte Hornets,103,Chicago Bulls,93,,17463,United Center
2020-02-20,8:00p,450,Brooklyn Nets,104,Philadelphia 76ers,112,OT,20806,Wells Fargo Center
2020-02-20,10:00p,450,Memphis Grizzlies,125,Sacramento Kings,129,,17078,Golden 1 Center
2020-02-20,10:30p,450,Houston Rockets,135,Golden State Warriors,105,,18064,Chase Center
2020-02-21,7:00p,451,Dallas Mavericks,122,Orlando Magic,106,,18846,Amway Center
2020-02-21,7:00p,451,Cleveland Cavaliers,113,Washington Wizards,108,,18895,Capital One Arena
2020-02-21,7:30p,451,Indiana Pacers,106,New York Knicks,98,,19812,Madison Square Garden
2020-02-21,7:30p,451,Phoenix Suns,101,Toronto Raptors,118,,19800,Scotiabank Arena
2020-02-21,8:00p,451,Boston Celtics,127,Minnesota Timberwolves,117,,18978,Target Center
2020-02-21,8:00p,451,Denver Nuggets,101,Oklahoma City Thunder,113,,18203,Chesapeake Energy Arena
2020-02-21,9:00p,451,San Antonio Spurs,113,Utah Jazz,104,,18306,Vivint Smart Home Arena
2020-02-21,10:30p,451,Memphis Grizzlies,105,Los Angeles Lakers,117,,18997,Staples Center
2020-02-21,10:30p,451,New Orleans Pelicans,128,Portland Trail Blazers,115,,19946,Moda Center
2020-02-22,3:30p,452,Sacramento Kings,112,Los Angeles Clippers,103,,19068,Staples Center
2020-02-22,7:00p,452,Brooklyn Nets,115,Charlotte Hornets,86,,19079,Spectrum Center
2020-02-22,7:30p,452,Dallas Mavericks,107,Atlanta Hawks,111,,17050,State Farm Arena
2020-02-22,8:00p,452,Phoenix Suns,112,Chicago Bulls,104,,20506,United Center
2020-02-22,8:00p,452,Cleveland Cavaliers,105,Miami Heat,124,,19754,American Airlines Arena
2020-02-22,8:30p,452,Philadelphia 76ers,98,Milwaukee Bucks,119,,18290,Fiserv Forum
2020-02-22,9:00p,452,Houston Rockets,120,Utah Jazz,110,,18306,Vivint Smart Home Arena
2020-02-23,3:30p,453,Boston Celtics,112,Los Angeles Lakers,114,,18997,Staples Center
2020-02-23,6:00p,453,Minnesota Timberwolves,116,Denver Nuggets,128,,19626,Pepsi Center
2020-02-23,6:00p,453,Indiana Pacers,81,Toronto Raptors,127,,19800,Scotiabank Arena
2020-02-23,7:00p,453,Washington Wizards,117,Chicago Bulls,126,,18024,United Center
2020-02-23,7:00p,453,San Antonio Spurs,103,Oklahoma City Thunder,131,,18203,Chesapeake Energy Arena
2020-02-23,8:30p,453,New Orleans Pelicans,115,Golden State Warriors,101,,18064,Chase Center
2020-02-23,9:00p,453,Detroit Pistons,104,Portland Trail Blazers,107,,19393,Moda Center
2020-02-24,7:00p,454,Miami Heat,119,Cleveland Cavaliers,125,OT,17336,Rocket Mortgage FieldHouse
2020-02-24,7:00p,454,Atlanta Hawks,112,Philadelphia 76ers,129,,20836,Wells Fargo Center
2020-02-24,7:00p,454,Milwaukee Bucks,137,Washington Wizards,134,OT,16580,Capital One Arena
2020-02-24,7:30p,454,Orlando Magic,115,Brooklyn Nets,113,,16162,Barclays Center
2020-02-24,8:00p,454,New York Knicks,112,Houston Rockets,123,,18055,Toyota Center
2020-02-24,8:30p,454,Minnesota Timberwolves,123,Dallas Mavericks,139,,19936,American Airlines Center
2020-02-24,9:00p,454,Phoenix Suns,131,Utah Jazz,111,,18306,Vivint Smart Home Arena
2020-02-24,10:30p,454,Memphis Grizzlies,97,Los Angeles Clippers,124,,19068,Staples Center
2020-02-25,7:00p,455,Charlotte Hornets,80,Indiana Pacers,119,,16088,Bankers Life Fieldhouse
2020-02-25,7:30p,455,Milwaukee Bucks,108,Toronto Raptors,97,,19993,Scotiabank Arena
2020-02-25,8:00p,455,Oklahoma City Thunder,124,Chicago Bulls,122,,16911,United Center
2020-02-25,9:00p,455,Detroit Pistons,98,Denver Nuggets,115,,19143,Pepsi Center
2020-02-25,10:00p,455,New Orleans Pelicans,109,Los Angeles Lakers,118,,18997,Staples Center
2020-02-25,10:00p,455,Boston Celtics,118,Portland Trail Blazers,106,,19460,Moda Center
2020-02-25,10:30p,455,Sacramento Kings,112,Golden State Warriors,94,,18064,Chase Center
2020-02-26,7:00p,456,New York Knicks,101,Charlotte Hornets,107,,13152,Spectrum Center
2020-02-26,7:00p,456,Philadelphia 76ers,94,Cleveland Cavaliers,108,,16332,Rocket Mortgage FieldHouse
2020-02-26,7:00p,456,Brooklyn Nets,106,Washington Wizards,110,,15021,Capital One Arena
2020-02-26,7:30p,456,Orlando Magic,130,Atlanta Hawks,120,,14967,State Farm Arena
2020-02-26,7:30p,456,Minnesota Timberwolves,129,Miami Heat,126,,19600,American Airlines Arena
2020-02-26,8:00p,456,Memphis Grizzlies,112,Houston Rockets,140,,18055,Toyota Center
2020-02-26,8:30p,456,Dallas Mavericks,109,San Antonio Spurs,103,,18354,AT&T Center
2020-02-26,9:00p,456,Los Angeles Clippers,102,Phoenix Suns,92,,15157,Talking Stick Resort Arena
2020-02-26,10:30p,456,Boston Celtics,114,Utah Jazz,103,,18306,Vivint Smart Home Arena
2020-02-27,7:00p,457,New York Knicks,106,Philadelphia 76ers,115,,20175,Wells Fargo Center
2020-02-27,8:00p,457,Portland Trail Blazers,100,Indiana Pacers,106,,16872,Bankers Life Fieldhouse
2020-02-27,8:00p,457,Sacramento Kings,108,Oklahoma City Thunder,112,,18203,Chesapeake Energy Arena
2020-02-27,10:30p,457,Los Angeles Lakers,116,Golden State Warriors,86,,18064,Chase Center
2020-02-28,7:00p,458,Minnesota Timberwolves,125,Orlando Magic,136,,18846,Amway Center
2020-02-28,7:30p,458,Brooklyn Nets,118,Atlanta Hawks,141,,17034,State Farm Arena
2020-02-28,7:30p,458,Charlotte Hornets,99,Toronto Raptors,96,,19800,Scotiabank Arena
2020-02-28,8:00p,458,Sacramento Kings,104,Memphis Grizzlies,101,,17794,FedExForum
2020-02-28,8:00p,458,Dallas Mavericks,118,Miami Heat,126,,19704,American Airlines Arena
2020-02-28,8:00p,458,Oklahoma City Thunder,86,Milwaukee Bucks,133,,18412,Fiserv Forum
2020-02-28,8:00p,458,Cleveland Cavaliers,104,New Orleans Pelicans,116,,18304,Smoothie King Center
2020-02-28,9:00p,458,Detroit Pistons,113,Phoenix Suns,111,,17142,Talking Stick Resort Arena
2020-02-28,9:00p,458,Washington Wizards,119,Utah Jazz,129,,18306,Vivint Smart Home Arena
2020-02-28,10:30p,458,Denver Nuggets,103,Los Angeles Clippers,132,,19068,Staples Center
2020-02-29,5:00p,459,Chicago Bulls,115,New York Knicks,125,,19812,Madison Square Garden
2020-02-29,7:30p,459,Portland Trail Blazers,117,Atlanta Hawks,129,,17765,State Farm Arena
2020-02-29,7:30p,459,Brooklyn Nets,113,Miami Heat,116,,19600,American Airlines Arena
2020-02-29,8:00p,459,Indiana Pacers,113,Cleveland Cavaliers,104,,,Rocket Mortgage FieldHouse
2020-02-29,8:00p,459,Los Angeles Lakers,88,Memphis Grizzlies,105,,17794,FedExForum
2020-02-29,8:30p,459,Houston Rockets,111,Boston Celtics,110,OT,19156,TD Garden
2020-02-29,8:30p,459,Orlando Magic,113,San Antonio Spurs,114,,18354,AT&T Center
2020-02-29,9:00p,459,Golden State Warriors,115,Phoenix Suns,99,,16395,Talking Stick Resort Arena
2020-03-01,1:00p,460,Milwaukee Bucks,93,Charlotte Hornets,85,,19149,Spectrum Center
2020-03-01,3:30p,460,Philadelphia 76ers,130,Los Angeles Clippers,136,,19068,Staples Center
2020-03-01,3:30p,460,Dallas Mavericks,111,Minnesota Timberwolves,91,,18058,Target Center
2020-03-01,6:00p,460,Toronto Raptors,118,Denver Nuggets,133,,19777,Pepsi Center
2020-03-01,6:00p,460,Detroit Pistons,100,Sacramento Kings,106,,17499,Golden 1 Center
2020-03-01,8:00p,460,Los Angeles Lakers,122,New Orleans Pelicans,114,,18547,Smoothie King Center
2020-03-01,8:30p,460,Washington Wizards,124,Golden State Warriors,110,,18064,Chase Center
2020-03-02,7:00p,461,Utah Jazz,126,Cleveland Cavaliers,113,,15453,Rocket Mortgage FieldHouse
2020-03-02,7:00p,461,Houston Rockets,123,New York Knicks,125,,18142,Madison Square Garden
2020-03-02,7:00p,461,Portland Trail Blazers,130,Orlando Magic,107,,18078,Amway Center
2020-03-02,7:30p,461,Memphis Grizzlies,127,Atlanta Hawks,88,,16207,State Farm Arena
2020-03-02,7:30p,461,Milwaukee Bucks,89,Miami Heat,105,,19600,American Airlines Arena
2020-03-02,8:00p,461,Dallas Mavericks,107,Chicago Bulls,109,,18407,United Center
2020-03-02,8:30p,461,Indiana Pacers,116,San Antonio Spurs,111,,17635,AT&T Center
2020-03-03,7:00p,462,San Antonio Spurs,104,Charlotte Hornets,103,,12008,Spectrum Center
2020-03-03,7:30p,462,Brooklyn Nets,129,Boston Celtics,120,OT,19156,TD Garden
2020-03-03,8:00p,462,Minnesota Timberwolves,139,New Orleans Pelicans,134,,15264,Smoothie King Center
2020-03-03,8:00p,462,Los Angeles Clippers,109,Oklahoma City Thunder,94,,18203,Chesapeake Energy Arena
2020-03-03,9:00p,462,Golden State Warriors,116,Denver Nuggets,100,,19520,Pepsi Center
2020-03-03,9:00p,462,Toronto Raptors,123,Phoenix Suns,114,,15553,Talking Stick Resort Arena
2020-03-03,10:00p,462,Philadelphia 76ers,107,Los Angeles Lakers,120,,18997,Staples Center
2020-03-03,10:00p,462,Washington Wizards,126,Sacramento Kings,133,,16419,Golden 1 Center
2020-03-04,7:00p,463,Boston Celtics,112,Cleveland Cavaliers,106,,16897,Rocket Mortgage FieldHouse
2020-03-04,7:00p,463,Oklahoma City Thunder,114,Detroit Pistons,107,,15138,Little Caesars Arena
2020-03-04,7:00p,463,Indiana Pacers,100,Milwaukee Bucks,119,,17695,Fiserv Forum
2020-03-04,7:30p,463,Memphis Grizzlies,118,Brooklyn Nets,79,,16941,Barclays Center
2020-03-04,7:30p,463,Orlando Magic,113,Miami Heat,116,,19600,American Airlines Arena
2020-03-04,7:30p,463,Utah Jazz,112,New York Knicks,104,,16588,Madison Square Garden
2020-03-04,8:00p,463,Chicago Bulls,108,Minnesota Timberwolves,115,,13392,Target Center
2020-03-04,9:30p,463,New Orleans Pelicans,123,Dallas Mavericks,127,OT,20459,American Airlines Center
2020-03-04,10:00p,463,Washington Wizards,104,Portland Trail Blazers,125,,19393,Moda Center
2020-03-05,7:00p,464,Denver Nuggets,114,Charlotte Hornets,112,,13311,Spectrum Center
2020-03-05,8:00p,464,Los Angeles Clippers,120,Houston Rockets,105,,18055,Toyota Center
2020-03-05,10:00p,464,Philadelphia 76ers,125,Sacramento Kings,108,,15485,Golden 1 Center
2020-03-05,10:30p,464,Toronto Raptors,121,Golden State Warriors,113,,18064,Chase Center
2020-03-06,7:00p,465,Atlanta Hawks,,Washington Wizards,,,,Capital One Arena
2020-03-06,7:30p,465,San Antonio Spurs,,Brooklyn Nets,,,,Barclays Center
2020-03-06,7:30p,465,Oklahoma City Thunder,,New York Knicks,,,,Madison Square Garden
2020-03-06,8:00p,465,Utah Jazz,,Boston Celtics,,,,TD Garden
2020-03-06,8:00p,465,Indiana Pacers,,Chicago Bulls,,,,United Center
2020-03-06,8:00p,465,Orlando Magic,,Minnesota Timberwolves,,,,Target Center
2020-03-06,8:00p,465,Miami Heat,,New Orleans Pelicans,,,,Smoothie King Center
2020-03-06,8:30p,465,Memphis Grizzlies,,Dallas Mavericks,,,,American Airlines Center
2020-03-06,9:00p,465,Portland Trail Blazers,,Phoenix Suns,,,,Talking Stick Resort Arena
2020-03-06,10:30p,465,Milwaukee Bucks,,Los Angeles Lakers,,,,Staples Center
2020-03-07,5:00p,466,Houston Rockets,,Charlotte Hornets,,,,Spectrum Center
2020-03-07,7:00p,466,Utah Jazz,,Detroit Pistons,,,,Little Caesars Arena
2020-03-07,7:30p,466,Denver Nuggets,,Cleveland Cavaliers,,,,Rocket Mortgage FieldHouse
2020-03-07,8:00p,466,Atlanta Hawks,,Memphis Grizzlies,,,,FedExForum
2020-03-07,8:30p,466,Philadelphia 76ers,,Golden State Warriors,,,,Chase Center
2020-03-07,10:00p,466,Sacramento Kings,,Portland Trail Blazers,,,,Moda Center
2020-03-08,3:00p,467,Chicago Bulls,,Brooklyn Nets,,,,Barclays Center
2020-03-08,3:30p,467,Los Angeles Lakers,,Los Angeles Clippers,,,,Staples Center
2020-03-08,3:30p,467,New Orleans Pelicans,,Minnesota Timberwolves,,,,Target Center
2020-03-08,6:00p,467,Oklahoma City Thunder,,Boston Celtics,,,,TD Garden
2020-03-08,6:00p,467,Milwaukee Bucks,,Phoenix Suns,,,,Talking Stick Resort Arena
2020-03-08,7:00p,467,Indiana Pacers,,Dallas Mavericks,,,,American Airlines Center
2020-03-08,7:00p,467,Orlando Magic,,Houston Rockets,,,,Toyota Center
2020-03-08,7:00p,467,Miami Heat,,Washington Wizards,,,,Capital One Arena
2020-03-08,7:30p,467,San Antonio Spurs,,Cleveland Cavaliers,,,,Rocket Mortgage FieldHouse
2020-03-08,7:30p,467,Detroit Pistons,,New York Knicks,,,,Madison Square Garden
2020-03-08,9:00p,467,Toronto Raptors,,Sacramento Kings,,,,Golden 1 Center
2020-03-09,7:30p,468,Charlotte Hornets,,Atlanta Hawks,,,,State Farm Arena
2020-03-09,9:00p,468,Milwaukee Bucks,,Denver Nuggets,,,,Pepsi Center
2020-03-09,9:00p,468,Toronto Raptors,,Utah Jazz,,,,Vivint Smart Home Arena
2020-03-10,7:00p,469,Boston Celtics,,Indiana Pacers,,,,Bankers Life Fieldhouse
2020-03-10,7:00p,469,New York Knicks,,Washington Wizards,,,,Capital One Arena
2020-03-10,8:00p,469,Cleveland Cavaliers,,Chicago Bulls,,,,United Center
2020-03-10,8:00p,469,Minnesota Timberwolves,,Houston Rockets,,,,Toyota Center
2020-03-10,8:00p,469,Orlando Magic,,Memphis Grizzlies,,,,FedExForum
2020-03-10,8:00p,469,Dallas Mavericks,,San Antonio Spurs,,,,AT&T Center
2020-03-10,10:00p,469,Phoenix Suns,,Portland Trail Blazers,,,,Moda Center
2020-03-10,10:30p,469,Los Angeles Clippers,,Golden State Warriors,,,,Chase Center
2020-03-10,10:30p,469,Brooklyn Nets,,Los Angeles Lakers,,,,Staples Center
2020-03-11,7:00p,470,Detroit Pistons,,Philadelphia 76ers,,,,Wells Fargo Center
2020-03-11,7:30p,470,New York Knicks,,Atlanta Hawks,,,,State Farm Arena
2020-03-11,7:30p,470,Charlotte Hornets,,Miami Heat,,,,American Airlines Arena
2020-03-11,8:00p,470,Denver Nuggets,,Dallas Mavericks,,,,American Airlines Center
2020-03-11,8:00p,470,Utah Jazz,,Oklahoma City Thunder,,,,Chesapeake Energy Arena
2020-03-11,10:30p,470,New Orleans Pelicans,,Sacramento Kings,,,,Golden 1 Center
2020-03-12,7:00p,471,Chicago Bulls,,Orlando Magic,,,,Amway Center
2020-03-12,8:00p,471,Boston Celtics,,Milwaukee Bucks,,,,Fiserv Forum
2020-03-12,10:00p,471,Memphis Grizzlies,,Portland Trail Blazers,,,,Moda Center
2020-03-12,10:30p,471,Brooklyn Nets,,Golden State Warriors,,,,Chase Center
2020-03-12,10:30p,471,Houston Rockets,,Los Angeles Lakers,,,,Staples Center
